Year;Road Name;From Street;To Street;length_(m);PCI Rating;Geom;geo_point_2d
2021;10TH AVE;EB STOP BAR AT DISCOVERY ST;ALMA ST;50;VERY POOR;"{""coordinates"": [[-123.19882902999998, 49.263506770343305], [-123.19814197146437, 49.26349676238944]], ""type"": ""LineString""}";49.263501766366375, -123.19848550073218
2021;41ST AVE;EB STOP BAR AT OAK ST;CAMBIE ST;17;VERY POOR;"{""coordinates"": [[-123.12805531897891, 49.23378712261376], [-123.12782261918699, 49.233774660136625]], ""type"": ""LineString""}";49.23378089137519, -123.12793896908295
2021;1ST AVE;RENFREW ST;EB STOP BAR AT RUPERT ST;50;VERY GOOD;"{""coordinates"": [[-123.0367738733256, 49.26929742426962], [-123.03608657772598, 49.26929451513821]], ""type"": ""LineString""}";49.26929596970392, -123.0364302255258
2021;CAMBIE ST BRIDGE ON-RAMP;MRN JURISDICTION N OF 2ND AVE;END OF PAINTED GORE ON NB CAMBIE ST BR;29;NO DATA;"{""coordinates"": [[-123.11439950810255, 49.26823771654424], [-123.11442127914738, 49.268498186951554]], ""type"": ""LineString""}";49.2683679517479, -123.11441039362498
2021;41ST AVE;EB STOP BAR AT FRASER ST;ROSS ST;50;POOR;"{""coordinates"": [[-123.08526161478241, 49.23265784004715], [-123.08457493861957, 49.23264924881209]], ""type"": ""LineString""}";49.232653544429624, -123.084918276701
2021;JOYCE ST;EB STOP BAR AT JOYCE ST/41ST AVE/ SCHOOL AVE;KINGSWAY AVE;6;FAIR;"{""coordinates"": [[-123.03567268520253, 49.23401554316664], [-123.03562699999964, 49.23406046425271]], ""type"": ""LineString""}";49.23403800370967, -123.0356498426011
2021;41ST AVE;EB STOP BAR AT COMMERCIAL ST;EB STOP BAR AT VICTORIA DR;50;FAIR;"{""coordinates"": [[-123.06667320705104, 49.23245219970318], [-123.06599618002893, 49.23252225310348]], ""type"": ""LineString""}";49.232487226403336, -123.06633469353997
2021;10TH AVE;EB STOP BAR AT DISCOVERY ST;ALMA ST;50;GOOD;"{""coordinates"": [[-123.20157726405927, 49.26354676400245], [-123.20089020445837, 49.26353677149292]], ""type"": ""LineString""}";49.26354176774768, -123.20123373425882
2021;1ST AVE;COMMERCIAL DR;NANAIMO ST;50;VERY GOOD;"{""coordinates"": [[-123.06495551507055, 49.26939949286232], [-123.06426830888611, 49.26939162675169]], ""type"": ""LineString""}";49.269395559807, -123.06461191197832
2021;1ST AVE;NANAIMO ST;RENFREW ST;50;VERY GOOD;"{""coordinates"": [[-123.04502307979682, 49.26932394292743], [-123.04433582479237, 49.26931821158307]], ""type"": ""LineString""}";49.26932107725525, -123.04467945229459
2021;41ST AVE;RR;GRANVILLE ST;50;VERY GOOD;"{""coordinates"": [[-123.14495999504382, 49.23424249950102], [-123.14427336421257, 49.23423187122001]], ""type"": ""LineString""}";49.23423718536051, -123.14461667962821
2021;41ST AVE;EB STOP BAR AT FRASER ST;ROSS ST;50;GOOD;"{""coordinates"": [[-123.08594828842935, 49.2326664263029], [-123.08526161340879, 49.23265784004817]], ""type"": ""LineString""}";49.23266213317554, -123.08560495091908
2021;41ST AVE;EB STOP BAR AT OAK ST;CAMBIE ST;50;NO DATA;"{""coordinates"": [[-123.1188977448223, 49.23346303390489], [-123.11821175711802, 49.23344099879895]], ""type"": ""LineString""}";49.23345201635192, -123.11855475097016
2021;41ST AVE;EB STOP BAR AT FRASER ST;ROSS ST;40;GOOD;"{""coordinates"": [[-123.09061837867802, 49.23273281524072], [-123.09006907570256, 49.23272473351384]], ""type"": ""LineString""}";49.23272877437728, -123.09034372719029
2021;41ST AVE;RR;GRANVILLE ST;50;GOOD;"{""coordinates"": [[-123.15525873361685, 49.234401925202604], [-123.15457205822464, 49.234392534772105]], ""type"": ""LineString""}";49.23439722998735, -123.15491539592074
2021;41ST AVE;NANAIMO ST;KILLARNEY ST;50;GOOD;"{""coordinates"": [[-123.05852466458498, 49.232684729459095], [-123.05783795304684, 49.23267743204775]], ""type"": ""LineString""}";49.23268108075342, -123.0581813088159
2021;41ST AVE;GRANVILLE ST;OSLER ST;50;VERY GOOD;"{""coordinates"": [[-123.13878763166522, 49.23413742865319], [-123.13810161545055, 49.23411566010974]], ""type"": ""LineString""}";49.234126544381475, -123.13844462355789
2021;10TH AVE;EB STOP BAR AT DISCOVERY ST;ALMA ST;50;VERY POOR;"{""coordinates"": [[-123.18783545867225, 49.26334792950762], [-123.18714837251207, 49.26333887808262]], ""type"": ""LineString""}";49.26334340379512, -123.18749191559215
2021;41ST AVE;MACDONALD ST;WEST BLVD;50;VERY POOR;"{""coordinates"": [[-123.16143939819538, 49.23448981041043], [-123.16075275937281, 49.234479312470484]], ""type"": ""LineString""}";49.23448456144046, -123.16109607878411
2021;41ST AVE;SOPHIA ST;EB STOP BAR AT FRASER ST;50;VERY GOOD;"{""coordinates"": [[-123.0928155937106, 49.23276511692622], [-123.09212896276667, 49.23275502697104]], ""type"": ""LineString""}";49.23276007194863, -123.09247227823863
2021;70TH AVE;GRANVILLE ST;OAK ST;50;POOR;"{""coordinates"": [[-123.13526186737829, 49.20838517920938], [-123.13457554336682, 49.20837610224489]], ""type"": ""LineString""}";49.20838064072714, -123.13491870537257
2021;1ST AVE;CLARK DR;COMMERCIAL DR;50;VERY GOOD;"{""coordinates"": [[-123.07594938523556, 49.269492968015136], [-123.075262104356, 49.26948862149461]], ""type"": ""LineString""}";49.269490794754866, -123.07560574479577
2021;41ST AVE;EB STOP BAR AT VICTORIA DR;GLADSTONE ST;50;FAIR;"{""coordinates"": [[-123.06531366450301, 49.23262636526433], [-123.0646421983, 49.23271902254797]], ""type"": ""LineString""}";49.232672693906146, -123.06497793140151
2021;10TH AVE;EB STOP BAR AT DISCOVERY ST;ALMA ST;50;FAIR;"{""coordinates"": [[-123.19264552098653, 49.263416546253595], [-123.19195846622314, 49.26340650152404]], ""type"": ""LineString""}";49.26341152388882, -123.19230199360483
2021;41ST AVE;SW MARINE DR;EB STOP BAR AT DUNBAR ST;50;VERY GOOD;"{""coordinates"": [[-123.18684596913775, 49.2346063793947], [-123.18615915527468, 49.23460347272199]], ""type"": ""LineString""}";49.234604926058346, -123.1865025622062
2021;10TH AVE;BLANCA ST;EB STOP BAR AT DISCOVERY ST;50;POOR;"{""coordinates"": [[-123.21257039720848, 49.26372895852305], [-123.21188339344543, 49.26371740314679]], ""type"": ""LineString""}";49.263723180834916, -123.21222689532696
2021;JOYCE ST;EB STOP BAR AT JOYCE ST/41ST AVE/ SCHOOL AVE;KINGSWAY AVE;42;POOR;"{""coordinates"": [[-123.03651230451544, 49.23328215890539], [-123.03614406927004, 49.23357127683343]], ""type"": ""LineString""}";49.233426717869406, -123.03632818689275
2021;41ST AVE;QUEBEC ST;EB STOP BAR AT MAIN ST;50;GOOD;"{""coordinates"": [[-123.10380439923595, 49.232970687162585], [-123.10311811714277, 49.232953135881054]], ""type"": ""LineString""}";49.23296191152182, -123.10346125818936
2021;41ST AVE;NANAIMO ST;KILLARNEY ST;50;GOOD;"{""coordinates"": [[-123.05234415803328, 49.23261891484329], [-123.05165744710763, 49.23261176419536]], ""type"": ""LineString""}";49.23261533951933, -123.05200080257046
2021;70TH AVE;HEATHER ST;EB STOP BAR AT SW MARINE DR;44;FAIR;"{""coordinates"": [[-123.12419981151793, 49.20821650036291], [-123.12359576061928, 49.20821247614042]], ""type"": ""LineString""}";49.20821448825166, -123.1238977860686
2021;10TH AVE;EB STOP BAR AT DISCOVERY ST;ALMA ST;50;GOOD;"{""coordinates"": [[-123.20226432255075, 49.263556752428414], [-123.20157726405927, 49.26354676400245]], ""type"": ""LineString""}";49.26355175821542, -123.201920793305
2021;41ST AVE;SW MARINE DR;EB STOP BAR AT DUNBAR ST;50;VERY GOOD;"{""coordinates"": [[-123.19027901716653, 49.23461683501004], [-123.18959219306235, 49.234615655164674]], ""type"": ""LineString""}";49.23461624508735, -123.18993560511444
2021;1ST AVE;NANAIMO ST;RENFREW ST;50;VERY GOOD;"{""coordinates"": [[-123.04914211276147, 49.26933350487917], [-123.04845480826367, 49.26933541338772]], ""type"": ""LineString""}";49.269334459133454, -123.04879846051256
2021;41ST AVE;RUPERT ST;EB STOP BAR AT JOYCE ST/41ST AVE/ SCHOOL AVE;50;GOOD;"{""coordinates"": [[-123.04205898208244, 49.23279675626704], [-123.04137217977465, 49.232796474454766]], ""type"": ""LineString""}";49.2327966153609, -123.04171558092855
2021;41ST AVE;ELIZABETH ST;ONTARIO ST;50;GOOD;"{""coordinates"": [[-123.10792210186452, 49.23307590832676], [-123.10723581689453, 49.23305838150968]], ""type"": ""LineString""}";49.23306714491823, -123.10757895937952
2021;41ST AVE;BLENHEIM ST;MACDONALD ST;50;VERY GOOD;"{""coordinates"": [[-123.17585581577043, 49.23457800813585], [-123.17516899216957, 49.234576698461645]], ""type"": ""LineString""}";49.23457735329875, -123.17551240396999
2021;41ST AVE;GRANVILLE ST;OSLER ST;9;POOR;"{""coordinates"": [[-123.13959055415431, 49.2341592750017], [-123.13946696051647, 49.23415735537051]], ""type"": ""LineString""}";49.23415831518611, -123.1395287573354
2021;41ST AVE;EB STOP BAR AT COMMERCIAL ST;EB STOP BAR AT VICTORIA DR;14;FAIR;"{""coordinates"": [[-123.06689354653334, 49.23244357720699], [-123.06670152937639, 49.23245024847449]], ""type"": ""LineString""}";49.23244691284074, -123.06679753795487
2021;70TH AVE;GRANVILLE ST;OAK ST;50;POOR;"{""coordinates"": [[-123.13457554336682, 49.20837610224489], [-123.13388921959843, 49.20836702120214]], ""type"": ""LineString""}";49.208371561723524, -123.13423238148263
2021;1ST AVE;COMMERCIAL DR;NANAIMO ST;50;VERY GOOD;"{""coordinates"": [[-123.06082851036302, 49.26936098740056], [-123.06014120670845, 49.26935902552851]], ""type"": ""LineString""}";49.26936000646454, -123.06048485853574
2021;41ST AVE;SOPHIA ST;EB STOP BAR AT FRASER ST;50;VERY GOOD;"{""coordinates"": [[-123.09418885367113, 49.23278528369522], [-123.09350222355484, 49.23277520280115]], ""type"": ""LineString""}";49.232780243248186, -123.09384553861298
2021;41ST AVE;NANAIMO ST;KILLARNEY ST;50;VERY GOOD;"{""coordinates"": [[-123.0495917428151, 49.232616372785614], [-123.04890494612181, 49.23261790781992]], ""type"": ""LineString""}";49.232617140302764, -123.04924834446845
2021;41ST AVE;EB STOP BAR AT OAK ST;CAMBIE ST;29;NO DATA;"{""coordinates"": [[-123.11821175711802, 49.23344099879895], [-123.11781388504743, 49.233428216408335]], ""type"": ""LineString""}";49.23343460760365, -123.11801282108271
2021;10TH AVE;EB STOP BAR AT DISCOVERY ST;ALMA ST;50;POOR;"{""coordinates"": [[-123.19401963407024, 49.263436625249405], [-123.19333257876939, 49.26342658779215]], ""type"": ""LineString""}";49.263431606520776, -123.19367610641982
2021;41ST AVE;SOPHIA ST;EB STOP BAR AT FRASER ST;46;GOOD;"{""coordinates"": [[-123.09207403351216, 49.23275421981325], [-123.09144233347045, 49.23274493293345]], ""type"": ""LineString""}";49.23274957637335, -123.0917581834913
2021;41ST AVE;EB STOP BAR AT COMMERCIAL ST;EB STOP BAR AT VICTORIA DR;50;VERY GOOD;"{""coordinates"": [[-123.06809201903576, 49.23245808977944], [-123.06740527556742, 49.23245332295393]], ""type"": ""LineString""}";49.232455706366686, -123.06774864730158
2021;10TH AVE;BLANCA ST;EB STOP BAR AT DISCOVERY ST;50;GOOD;"{""coordinates"": [[-123.20844838062995, 49.263659565881724], [-123.20776137871658, 49.263647985993195]], ""type"": ""LineString""}";49.263653775937456, -123.20810487967327
2021;41ST AVE;EB STOP BAR AT FRASER ST;ROSS ST;50;FAIR;"{""coordinates"": [[-123.08938244722953, 49.23271462723231], [-123.08869581903281, 49.232704517769015]], ""type"": ""LineString""}";49.23270957250067, -123.08903913313115
2021;41ST AVE;MACDONALD ST;WEST BLVD;50;POOR;"{""coordinates"": [[-123.1580054349328, 49.23443944251086], [-123.1573187599151, 49.234430069305766]], ""type"": ""LineString""}";49.23443475590831, -123.15766209742397
2021;1ST AVE;EB STOP BAR AT RUPERT ST;BOUNDARY RD;27;VERY GOOD;"{""coordinates"": [[-123.02852435602858, 49.26929801024965], [-123.02815320869479, 49.26929810127843]], ""type"": ""LineString""}";49.26929805576404, -123.02833878236169
2021;41ST AVE;RR;GRANVILLE ST;38;VERY GOOD;"{""coordinates"": [[-123.14084021434171, 49.234178666794804], [-123.14031837635372, 49.23417057102607]], ""type"": ""LineString""}";49.23417461891044, -123.14057929534772
2021;41ST AVE;QUEBEC ST;EB STOP BAR AT MAIN ST;50;FAIR;"{""coordinates"": [[-123.10243183690324, 49.232935580520945], [-123.10174555577025, 49.23291802108469]], ""type"": ""LineString""}";49.232926800802815, -123.10208869633674
2021;70TH AVE;GRANVILLE ST;OAK ST;50;POOR;"{""coordinates"": [[-123.13663451750034, 49.2084033200024], [-123.13594819300316, 49.208394251194456]], ""type"": ""LineString""}";49.20839878559843, -123.13629135525177
2021;JOYCE ST;EB STOP BAR AT JOYCE ST/41ST AVE/ SCHOOL AVE;KINGSWAY AVE;27;POOR;"{""coordinates"": [[-123.03606660749347, 49.23364091349119], [-123.03585227640255, 49.233839088011074]], ""type"": ""LineString""}";49.23374000075113, -123.03595944194801
2021;41ST AVE;EB STOP BAR AT JOYCE ST/41ST AVE/ SCHOOL AVE;KINGSWAY AVE;18;FAIR;"{""coordinates"": [[-123.03755704757958, 49.232887692522766], [-123.03732407345166, 49.23294191404954]], ""type"": ""LineString""}";49.23291480328615, -123.03744056051562
2021;1ST AVE;EB STOP BAR AT RUPERT ST;BOUNDARY RD;50;VERY GOOD;"{""coordinates"": [[-123.03195961841352, 49.26929031615142], [-123.03127231683627, 49.269292561416265]], ""type"": ""LineString""}";49.26929143878384, -123.0316159676249
2021;10TH AVE;EB STOP BAR AT DISCOVERY ST;ALMA ST;50;VERY POOR;"{""coordinates"": [[-123.20020314650075, 49.263526775794546], [-123.19951608880484, 49.263516775110716]], ""type"": ""LineString""}";49.263521775452624, -123.19985961765282
2021;41ST AVE;EB STOP BAR AT OAK ST;CAMBIE ST;50;VERY POOR;"{""coordinates"": [[-123.12781508256334, 49.23377432485679], [-123.1271292716101, 49.23375000104335]], ""type"": ""LineString""}";49.23376216295007, -123.12747217708673
2021;41ST AVE;ROSS ST;INVERNESS ST;50;GOOD;"{""coordinates"": [[-123.08045494011768, 49.23259761924401], [-123.07976826820172, 49.23258891577882]], ""type"": ""LineString""}";49.23259326751142, -123.0801116041597
2021;41ST AVE;EB STOP BAR AT FRASER ST;ROSS ST;50;POOR;"{""coordinates"": [[-123.08869581903281, 49.232704517769015], [-123.08800919111097, 49.232694404224404]], ""type"": ""LineString""}";49.23269946099671, -123.0883525050719
2021;41ST AVE;GLADSTONE ST;NANAIMO ST;50;VERY GOOD;"{""coordinates"": [[-123.06058463310775, 49.2327057166524], [-123.05989791449026, 49.23269873912768]], ""type"": ""LineString""}";49.23270222789004, -123.06024127379902
2021;70TH AVE;HEATHER ST;EB STOP BAR AT SW MARINE DR;19;GOOD;"{""coordinates"": [[-123.12248352662492, 49.20820562271664], [-123.12222268183609, 49.208204014508546]], ""type"": ""LineString""}";49.20820481861259, -123.1223531042305
2021;41ST AVE;GRANVILLE ST;OSLER ST;50;VERY GOOD;"{""coordinates"": [[-123.13124132995995, 49.233897949554795], [-123.13055530304509, 49.2338763682891]], ""type"": ""LineString""}";49.23388715892194, -123.13089831650251
2021;1ST AVE;RENFREW ST;EB STOP BAR AT RUPERT ST;50;VERY GOOD;"{""coordinates"": [[-123.03608649937199, 49.26929451426316], [-123.03539920256846, 49.2692917296747]], ""type"": ""LineString""}";49.26929312196893, -123.03574285097022
2021;41ST AVE;RUPERT ST;EB STOP BAR AT JOYCE ST/41ST AVE/ SCHOOL AVE;17;VERY GOOD;"{""coordinates"": [[-123.04503970736694, 49.2327979281838], [-123.04480619410772, 49.23279783908498]], ""type"": ""LineString""}";49.23279788363439, -123.04492295073733
2021;41ST AVE;SW MARINE DR;EB STOP BAR AT DUNBAR ST;50;VERY GOOD;"{""coordinates"": [[-123.1889060434482, 49.23461447193197], [-123.18821922617866, 49.23461217929515]], ""type"": ""LineString""}";49.23461332561355, -123.18856263481341
2021;1ST AVE;COMMERCIAL DR;NANAIMO ST;50;VERY GOOD;"{""coordinates"": [[-123.06426830751148, 49.26939162675248], [-123.06358110154281, 49.269383757454044]], ""type"": ""LineString""}";49.269387692103265, -123.06392470452715
2021;41ST AVE;DUMFRIES ST;EB STOP BAR AT COMMERCIAL ST;50;GOOD;"{""coordinates"": [[-123.07290089811899, 49.23250411455186], [-123.07221420138033, 49.23249635927647]], ""type"": ""LineString""}";49.23250023691416, -123.07255754974967
2021;70TH AVE;CORNISH ST;GRANVILLE ST;27;VERY GOOD;"{""coordinates"": [[-123.14211962565187, 49.208393572791444], [-123.14174899072549, 49.208389331783486]], ""type"": ""LineString""}";49.208391452287465, -123.1419343081887
2021;41ST AVE;SOPHIA ST;EB STOP BAR AT FRASER ST;50;GOOD;"{""coordinates"": [[-123.0948763482261, 49.232796881795196], [-123.09418977401533, 49.23278529823678]], ""type"": ""LineString""}";49.232791090015986, -123.09453306112071
2021;1ST AVE;EB STOP BAR AT RUPERT ST;BOUNDARY RD;50;FAIR;"{""coordinates"": [[-123.0278370461497, 49.269298177881154], [-123.02714973626452, 49.2692983414242]], ""type"": ""LineString""}";49.26929825965267, -123.02749339120712
2021;41ST AVE;GLADSTONE ST;NANAIMO ST;24;VERY GOOD;"{""coordinates"": [[-123.05921119468792, 49.23269175662185], [-123.05888156969078, 49.232688404360374]], ""type"": ""LineString""}";49.23269008049111, -123.05904638218934
2021;41ST AVE;NANAIMO ST;KILLARNEY ST;50;VERY GOOD;"{""coordinates"": [[-123.05096533606456, 49.23261329046767], [-123.05027853946274, 49.2326148336682]], ""type"": ""LineString""}";49.23261406206794, -123.05062193776365
2021;41ST AVE;MACDONALD ST;WEST BLVD;50;POOR;"{""coordinates"": [[-123.16349931497213, 49.23452127884338], [-123.16281267530984, 49.234510794047594]], ""type"": ""LineString""}";49.234516036445484, -123.16315599514098
2021;1ST AVE;RENFREW ST;EB STOP BAR AT RUPERT ST;50;VERY GOOD;"{""coordinates"": [[-123.04089864820004, 49.26932012610142], [-123.04021137400784, 49.2693154964302]], ""type"": ""LineString""}";49.26931781126581, -123.04055501110395
2021;70TH AVE;HEATHER ST;EB STOP BAR AT SW MARINE DR;50;FAIR;"{""coordinates"": [[-123.1235955478118, 49.20821247456907], [-123.12290911545452, 49.20820824612805]], ""type"": ""LineString""}";49.208210360348566, -123.12325233163315
2021;41ST AVE;NANAIMO ST;KILLARNEY ST;50;GOOD;"{""coordinates"": [[-123.05783795167324, 49.23267743204844], [-123.05715124170855, 49.23267013145376]], ""type"": ""LineString""}";49.2326737817511, -123.0574945966909
2021;10TH AVE;EB STOP BAR AT DISCOVERY ST;ALMA ST;50;FAIR;"{""coordinates"": [[-123.18989730352975, 49.2633763410209], [-123.1892102498326, 49.26336627904824]], ""type"": ""LineString""}";49.26337131003457, -123.18955377668118
2021;41ST AVE;MACDONALD ST;WEST BLVD;50;FAIR;"{""coordinates"": [[-123.16487259514122, 49.23454223708976], [-123.16418595491794, 49.23453176045711]], ""type"": ""LineString""}";49.234536998773436, -123.1645292750296
2021;41ST AVE;OSLER ST;EB STOP BAR AT OAK ST;14;GOOD;"{""coordinates"": [[-123.12849722858485, 49.23381159914221], [-123.12830514159434, 49.233805551947256]], ""type"": ""LineString""}";49.23380857554473, -123.12840118508959
2021;1ST AVE;RENFREW ST;EB STOP BAR AT RUPERT ST;50;VERY GOOD;"{""coordinates"": [[-123.04295664073993, 49.269320059353355], [-123.04226933606999, 49.269321816829304]], ""type"": ""LineString""}";49.269320938091326, -123.04261298840495
2021;CAMBIE ST;12TH AVE;BROADWAY AVE;23;GOOD;"{""coordinates"": [[-123.11458037648528, 49.262525861905715], [-123.1145701964804, 49.26273264484429]], ""type"": ""LineString""}";49.262629253375, -123.11457528648285
2021;BROADWAY AVE;GRANVILLE ST;HEMLOCK ST;10;FAIR;"{""coordinates"": [[-123.1385515651551, 49.26345448231452], [-123.13841416896418, 49.263452077961475]], ""type"": ""LineString""}";49.263453280137995, -123.13848286705964
2021;CAMBIE ST;SW MARINE DR;49TH AVE;26;FAIR;"{""coordinates"": [[-123.11620483873652, 49.22498037153431], [-123.11619367457706, 49.225214133764354]], ""type"": ""LineString""}";49.225097252649334, -123.11619925665678
