HBLOCK,latitude,longitude,pavement_Year,pavement_Road Name,pavement_From Street,pavement_To Street,pavement_length_(m),pavement_FAIR,pavement_GOOD,pavement_NO DATA,pavement_POOR,pavement_VERY GOOD,pavement_VERY POOR,streetlight_count,avg_distance_to_streetlight_meters,curb_ramp_count,avg_distance_to_curb_ramp_meters,under_construction,construction_distance,construction_location,construction_completion,geometry_text,*pavement_length_(m),*avg_distance_to_streetlight_meters,*avg_distance_to_curb_ramp_meters,*construction_distance,*streetlight_count,*curb_ramp_count,k=7 clustering
7400-7500 VIVIAN DRIVE,49.21617456546484,-123.05107886634784,,,,,43.842981760507534,0,0,,0,0,0,6,12.475496645314063,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (496315.067 5451587.455, 496314.975 5451586.748, 496314.845 5451585.824, 496314.704 5451584.816, 496314.573 5451583.893, 496314.433 5451582.957, 496314.283 5451581.967, 496314.141 5451581.021, 496313.981 5451580.031, 496313.84 5451579.09, 496313.681 5451578.167, 496313.521 5451577.176, 496313.346 5451576.152, 496313.237 5451575.522, 496313.022 5451574.267, 496312.861 5451573.329, 496312.694 5451572.408, 496312.524 5451571.472, 496312.334 5451570.482, 496312.154 5451569.492, 496311.975 5451568.561, 496311.799 5451567.641, 496311.61 5451566.716, 496311.41 5451565.725, 496311.21 5451564.744, 496311.022 5451563.816, 496310.823 5451562.887, 496310.613 5451561.897, 496310.401 5451560.908, 496310.209 5451560.01, 496310.002 5451559.085, 496309.794 5451558.149, 496309.567 5451557.182, 496309.347 5451556.2, 496309.132 5451555.284, 496308.917 5451554.378, 496308.455 5451552.491, 496308.212 5451551.5, 496307.986 5451550.583, 496307.749 5451549.656, 496307.504 5451548.704, 496307.249 5451547.717, 496307.014 5451546.789, 496306.767 5451545.872, 496306.514 5451544.926, 496306.269 5451544.013, 496306.023 5451543.131, 496305.539 5451541.392, 496305.225 5451540.262, 496304.962 5451539.361, 496304.682 5451538.391, 496304.417 5451537.483, 496304.14 5451536.557, 496303.85 5451535.596, 496303.563 5451534.632, 496303.298 5451533.75, 496303.156 5451533.298, 496302.995 5451532.784, 496302.865 5451532.365, 496302.137 5451530.037, 496301.844 5451529.139, 496301.547 5451528.22, 496301.234 5451527.28, 496300.929 5451526.346, 496300.62 5451525.428, 496300.32 5451524.527, 496299.996 5451523.596, 496299.676 5451522.646, 496299.575 5451522.355, 496299.053 5451520.852, 496298.708 5451519.887, 496298.399 5451519.023, 496298.059 5451518.083, 496297.899 5451517.637, 496297.059 5451515.364, 496296.709 5451514.414, 496296.385 5451513.544, 496296.022 5451512.597, 496295.672 5451511.682, 496295.355 5451510.853, 496295.006 5451509.975, 496294.633 5451509.027, 496294.263 5451508.097, 496293.893 5451507.157, 496293.555 5451506.309, 496293.318 5451505.728, 496292.836 5451504.548, 496292.249 5451503.149, 496291.859 5451502.219, 496291.699 5451501.838, 496291.309 5451500.918, 496290.94 5451500.037, 496290.562 5451499.169, 496290.162 5451498.239, 496289.822 5451497.455, 496289.007 5451495.626, 496288.597 5451494.716, 496288.199 5451493.824, 496287.789 5451492.926, 496287.411 5451492.087, 496286.994 5451491.204, 496286.574 5451490.284, 496286.422 5451489.962, 496285.758 5451488.556, 496285.328 5451487.656, 496284.911 5451486.774, 496284.51 5451485.945, 496284.07 5451485.045, 496283.651 5451484.179, 496283.212 5451483.3, 496282.772 5451482.4, 496282.37 5451481.596, 496281.922 5451480.72, 496281.472 5451479.83, 496281.039 5451478.983, 496280.587 5451478.108, 496280.143 5451477.247, 496279.697 5451476.394, 496279.255 5451475.557, 496278.785 5451474.677, 496278.326 5451473.807, 496277.888 5451472.996, 496277.408 5451472.116, 496276.928 5451471.226, 496276.484 5451470.411, 496276.02 5451469.579, 496275.545 5451468.725, 496275.055 5451467.855, 496274.576 5451466.996, 496274.117 5451466.187, 496273.632 5451465.343, 496273.132 5451464.473, 496272.657 5451463.647, 496272.279 5451463.003, 496271.68 5451461.98, 496271.17 5451461.12, 496270.687 5451460.295, 496270.154 5451459.414, 496268.99 5451457.49, 496268.673 5451456.965, 496268.192 5451456.183, 496267.662 5451455.334, 496267.132 5451454.474, 496266.643 5451453.689, 496265.892 5451452.507, 496265.293 5451451.564, 496265.067 5451451.208, 496264.557 5451450.416, 496264.036 5451449.611, 496263.502 5451448.795, 496262.952 5451447.955, 496262.428 5451447.154, 496261.898 5451446.359, 496261.358 5451445.549, 496260.798 5451444.719, 496260.238 5451443.879, 496259.722 5451443.114, 496259.118 5451442.235, 496258.662 5451441.571, 496258.082 5451440.751, 496257.512 5451439.921, 496256.978 5451439.167, 496256.89 5451439.042, 496255.701 5451437.36, 496255.263 5451436.742, 496254.73 5451436.001, 496254.14 5451435.191, 496253.575 5451434.405, 496252.993 5451433.62, 496252.403 5451432.81, 496251.859 5451432.075, 496251.259 5451431.275, 496250.687 5451430.503, 496250.127 5451429.769, 496230.805 5451404.316)",-1.0566978441507719e-15,-2.3410583523400375,-3.364136263006617e-15,0.0,0.02575107296137339,0.0,4
2200 SE MARINE DRIVE,49.20793463343766,-123.06088872050309,2021.0,SE MARINE DR,EB STOP BAR AT VICTORIA DR,EB STOP BAR AT ELLIOT ST,50.0,0,0,False,0,0,1,16,19.126138132727085,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (495465.287 5450624.125, 495664.743 5450522.057)",0.9156532848244208,-1.0583806597549081,-3.364136263006617e-15,0.0,0.06866952789699571,0.0,4
2300 SE MARINE DRIVE,49.20718434075183,-123.0582020834942,2021.0,SE MARINE DR,EB STOP BAR AT VICTORIA DR,EB STOP BAR AT ELLIOT ST,50.0,0,0,False,0,0,1,23,17.340280773291635,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (495664.743 5450522.057, 495674.972 5450516.823, 495733.336 5450492.245, 495733.419 5450492.211, 495737.044 5450490.77, 495740.695 5450489.391, 495744.37 5450488.077, 495748.067 5450486.828, 495751.785 5450485.643, 495755.524 5450484.523, 495759.281 5450483.468, 495763.056 5450482.48, 495766.848 5450481.557, 495770.656 5450480.701, 495774.477 5450479.911, 495778.312 5450479.188, 495782.159 5450478.532, 495786.017 5450477.944, 495789.885 5450477.423, 495793.761 5450476.969, 495797.644 5450476.583, 495801.534 5450476.265, 495805.428 5450476.015, 495809.327 5450475.833, 495813.227 5450475.719, 495817.13 5450475.673, 495821.031 5450475.695, 495824.933 5450475.785, 495828.832 5450475.943, 495832.728 5450476.17, 495836.619 5450476.464, 495840.505 5450476.826, 495858.359 5450478.563)",0.9156532848244208,-1.4028105018118235,-3.364136263006617e-15,0.0,0.09871244635193133,0.0,4
2600 E 52ND AV,49.2219395139487,-123.05298788305936,,,,,43.842981760507534,0,0,,0,0,0,12,31.2055126617512,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (496108.33 5452130.719, 496174.834 5452128.424)",-1.0566978441507719e-15,1.2713110366151354,-3.364136263006617e-15,0.0,0.05150214592274678,0.0,0
2700 E 52ND AV,49.22189385458503,-123.05084558872414,,,,,43.842981760507534,0,0,,0,0,0,8,26.118121274234575,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (496270.245 5452125.32, 496324.903 5452123.457)",-1.0566978441507719e-15,0.2901299793340614,-3.364136263006617e-15,0.0,0.034334763948497854,0.0,0
6800 WALES ST,49.22172600407633,-123.05254271915597,,,,,43.842981760507534,0,0,,0,0,0,8,26.7240124653189,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (496174.834 5452128.424, 496173.128 5452083.202)",-1.0566978441507719e-15,0.40698534079183263,-3.364136263006617e-15,0.0,0.034334763948497854,0.0,0
8000 ARGYLE ST,49.21150081063563,-123.07209255248094,2021.0,SE MARINE DR,W FACE OF KNIGHT ST OVERPASS BR,ARGYLE ST,48.0,0,1,False,0,0,0,14,16.516907358119386,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (494749.888 5451022.432, 494748.776 5450918.081)",0.6182192837518818,-1.5616106287330973,-3.364136263006617e-15,0.0,0.060085836909871244,0.0,4
1400-1500 E 63RD AV,49.21287945447611,-123.0752229260282,2021.0,KNIGHT ST,N END OF SE MARINE DR OVERPASS BR DECK,NB STOP BAR AT 49TH AVE,50.0,0,1,False,0,0,0,14,30.884922837459236,0,28.491826787418614,1,51.81267337301029,,2025-08-16,"LINESTRING (494436.723 5451123.981, 494606.261 5451123.503)",0.9156532848244208,1.2094803971396277,-3.364136263006617e-15,2.343853187415727,0.060085836909871244,0.0,3
7900 BORDEN ST,49.21265453190328,-123.07406267422576,,,,,43.842981760507534,0,0,,0,0,0,4,21.058458637239102,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (494606.261 5451123.503, 494605.677 5451073.804)",-1.0566978441507719e-15,-0.6857031652976757,-3.364136263006617e-15,0.0,0.017167381974248927,0.0,4
7800 LEASIDE ST,49.213014631371294,-123.0689394846258,,,,,43.842981760507534,0,0,,0,0,0,6,19.141612972127188,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (494994.633 5451157.623, 494963.628 5451119.043)",-1.0566978441507719e-15,-1.0553961008469568,-3.364136263006617e-15,0.0,0.02575107296137339,0.0,4
2600 ADANAC ST,49.27745811628458,-123.05064700187908,,,,,43.842981760507534,0,0,,0,0,0,20,35.089820113334554,0,28.491826787418614,1,4.914285440028117e-07,,2025-06-16,"LINESTRING (496220.643 5458301.604, 496411.699 5458301.322)",-1.0566978441507719e-15,2.0204589990662267,-3.364136263006617e-15,-1.8405047750978962,0.08583690987124463,0.0,2
2500 PARKER ST,49.27580233299076,-123.0533242432829,,,,,43.842981760507534,0,0,,0,0,0,19,33.87635215215064,0,28.491826787418614,1,0.0001031799266123,,2025-06-16,"LINESTRING (496024.637 5458117.721, 496217.985 5458117.324)",-1.0566978441507719e-15,1.7864231865174416,-3.364136263006617e-15,-1.8404964820411853,0.0815450643776824,0.0,2
2500 YUKON ST,49.262931469646546,-123.11290886661152,2021.0,BROADWAY AVE,CAMBIE ST,EB STOP BAR AT MAIN ST,44.0,0,0,False,0,0,1,19,26.773018573087292,1,18.41596696698058,1,0.5920781999230262,Various Locations,2027-12-02,"LINESTRING (491785.827 5456719.281, 491784.412 5456663.573)",0.023351281606804056,0.4164369164562111,-4.770517478677231,-1.7926889621668018,0.0815450643776824,0.3333333333333333,6
100 E 1ST AV,49.27013460429325,-123.10161375469085,2021.0,MAIN ST,NB STOP BAR AT 2ND AVE,TERMINAL AVE,50.0,0,0,False,0,0,1,47,24.45488988273393,0,28.491826787418614,1,6.70383380234899,W 1st Av - Columbia St to Quebec St,2025-06-17,"LINESTRING (492538.429 5457493.061, 492677.553 5457489.013)",0.9156532848244208,-0.030649573664374288,-3.364136263006617e-15,-1.2991075312609424,0.2017167381974249,0.0,2
7300 ARGYLE ST,49.2178686180136,-123.0720016254758,,,,,43.842981760507534,0,0,,0,0,0,13,30.010624640401545,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (494756.929 5451703.587, 494756.327 5451652.724)",-1.0566978441507719e-15,1.0408586489735696,-3.364136263006617e-15,0.0,0.055793991416309016,0.0,0
7300 ELLIOTT ST,49.21735947370351,-123.05381060259177,,,,,43.842981760507534,0,0,,0,0,0,6,25.93767704288721,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (496072.642 5451643.144, 496074.375 5451639.741, 496083.438 5451616.131, 496088.651 5451596.678)",-1.0566978441507719e-15,0.2553285559310738,-3.364136263006617e-15,0.0,0.02575107296137339,0.0,0
7300 ELLIOTT ST,49.217781166130614,-123.05411661053402,,,,,43.842981760507534,0,0,,0,0,0,7,29.664263294316974,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (496044.541 5451690.283, 496055.709 5451673.339, 496062.895 5451662.274, 496072.642 5451643.144)",-1.0566978441507719e-15,0.9740575782742603,-3.364136263006617e-15,0.0,0.030042918454935622,0.0,0
2600 BRIGHTWOOD PLACE,49.215130756075304,-123.05254705746422,,,,,43.842981760507534,0,0,,0,0,0,5,30.679911147659965,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (496194.493 5451356.434, 496151.819 5451388.812)",-1.0566978441507719e-15,1.1699407645008226,-3.364136263006617e-15,0.0,0.02145922746781116,0.0,0
1800 BLENHEIM ST,49.27005894949785,-123.17763165496368,,,,,43.842981760507534,0,0,,0,0,0,7,25.828272448439076,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (487078.604 5457517.638, 487077.324 5457468.038)",-1.0566978441507719e-15,0.23422821049364,-3.364136263006617e-15,0.0,0.030042918454935622,0.0,0
1800 BLENHEIM ST,49.26961253807335,-123.17764766124536,,,,,43.842981760507534,0,0,,0,0,0,6,23.032746083763403,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (487077.324 5457468.038, 487076.042 5457418.388)",-1.0566978441507719e-15,-0.3049317057023362,-3.364136263006617e-15,0.0,0.02575107296137339,0.0,4
2400 BLENHEIM ST,49.26488734286945,-123.17782072182555,2021.0,BROADWAY AVE,EB STOP BAR AT BLENHEIM ST,EB STOP BAR AT MACDONALD ST,30.0,1,0,False,0,0,0,11,26.249972169047656,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (487063.455 5456941.983, 487062.261 5456893.899)",-2.0586867259009685,0.31555943630361943,-3.364136263006617e-15,0.0,0.047210300429184546,0.0,1
3300 W 12TH AV,49.26155107045986,-123.179575622182,,,,,43.842981760507534,0,0,,0,0,0,3,18.27911247557273,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (486961.183 5456546.634, 486907.42 5456548.063)",-1.0566978441507719e-15,-1.2217424824505656,-3.364136263006617e-15,0.0,0.012875536480686695,0.0,4
6700 DOMAN ST,49.22260756907164,-123.03671825913447,,,,,43.842981760507534,0,0,,0,0,0,6,25.54340247102111,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (497327.113 5452229.695, 497325.533 5452176.578)",-1.0566978441507719e-15,0.17928668853477303,-3.364136263006617e-15,0.0,0.02575107296137339,0.0,0
1400 W 43RD AV,49.23243794505838,-123.1384349192362,2021.0,GRANVILLE ST,49TH AVE,41ST AVE,50.0,1,0,False,0,0,0,9,27.66343410606448,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (489949.549 5453303.147, 489893.897 5453305.95)",0.9156532848244208,0.5881671387878014,-3.364136263006617e-15,0.0,0.03862660944206009,0.0,0
1300 W 43RD AV,49.23236414680895,-123.13608137320077,,,,,43.842981760507534,0,0,,0,0,0,9,27.31644522601082,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (490121.65 5453294.61, 490064.45 5453297.457)",-1.0566978441507719e-15,0.5212450385870506,-3.364136263006617e-15,0.0,0.03862660944206009,0.0,0
1200 W 41ST AV,49.23410513947251,-123.1325605753876,2021.0,41ST AVE,GRANVILLE ST,OSLER ST,50.0,0,0,False,0,1,0,10,29.18961893547571,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (490351.966 5453489.002, 490347.452 5453489.246)",0.9156532848244208,0.8825151711020646,-3.364136263006617e-15,0.0,0.04291845493562232,0.0,0
1800 ARBUTUS ST,49.26923301282432,-123.1527251303927,,,,,43.842981760507534,0,0,,0,0,0,6,29.602306801945847,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (488890.286 5457421.571, 488888.982 5457372.549)",-1.0566978441507719e-15,0.9621083233301063,-3.364136263006617e-15,0.0,0.02575107296137339,0.0,0
1800 ARBUTUS ST,49.26967363753262,-123.152708592825,,,,,43.842981760507534,0,0,,0,0,0,5,28.11429445056684,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (488891.586 5457470.513, 488890.286 5457421.571)",-1.0566978441507719e-15,0.675122435875899,-3.364136263006617e-15,0.0,0.02145922746781116,0.0,0
1100 MAPLE ST,49.27603475554358,-123.15006860224314,,,,,43.842981760507534,0,0,,0,0,0,6,25.519459583627977,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (489085.038 5458177.32, 489083.743 5458128.332)",-1.0566978441507719e-15,0.17466893735793196,-3.364136263006617e-15,0.0,0.02575107296137339,0.0,0
1200 MAPLE ST,49.27471068852395,-123.15011866202848,,,,,43.842981760507534,0,0,,0,0,0,5,21.490042127451233,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (489081.106 5458030.114, 489079.808 5457981.158)",-1.0566978441507719e-15,-0.6024657037038069,-3.364136263006617e-15,0.0,0.02145922746781116,0.0,4
2500 GRANT ST,49.27136222727053,-123.05441000269096,,,,,43.842981760507534,0,0,,0,0,0,7,29.31571976350276,0,28.491826787418614,1,0.0001031868443234,,2025-06-16,"LINESTRING (496021.762 5457623.983, 496062.198 5457623.955)",-1.0566978441507719e-15,0.9068356399520139,-3.364136263006617e-15,-1.8404964814825153,0.030042918454935622,0.0,2
1800 KAMLOOPS ST,49.26825961148355,-123.05469175659832,2021.0,1ST AVE,NANAIMO ST,RENFREW ST,50.0,0,0,False,0,1,0,9,25.77174274149395,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (496021.28 5457304.184, 496021.189 5457253.945)",0.9156532848244208,0.22332559392588172,-3.364136263006617e-15,0.0,0.03862660944206009,0.0,0
600 PENTICTON ST,49.27847651544119,-123.05195895367902,,,,,43.842981760507534,0,0,,0,0,0,5,26.05933592533891,0,28.491826787418614,1,90.4920889881046,,2025-06-16,"LINESTRING (496220.854 5458437.39, 496220.793 5458392.096)",-1.0566978441507719e-15,0.27879232779743757,-3.364136263006617e-15,5.467577784374846,0.02145922746781116,0.0,3
700 PENTICTON ST,49.27806939776795,-123.05195954340424,,,,,43.842981760507534,0,0,,0,0,0,5,23.459101435175864,0,28.491826787418614,1,45.267055076331026,,2025-06-16,"LINESTRING (496220.793 5458392.096, 496220.706 5458346.871)",-1.0566978441507719e-15,-0.22270257045183836,-3.364136263006617e-15,1.81523328583522,0.02145922746781116,0.0,4
1000 PENTICTON ST,49.27559393395942,-123.05199573294976,,,,,43.842981760507534,0,0,,0,0,0,6,21.48969165342423,0,28.491826787418614,1,1.8434957883408953e-07,,2025-06-16,"LINESTRING (496217.985 5458117.324, 496217.871 5458071.249)",-1.0566978441507719e-15,-0.6025332979677762,-3.364136263006617e-15,-1.8405047998973951,0.02575107296137339,0.0,2
1100 PENTICTON ST,49.27435057508562,-123.05201399575316,,,,,43.842981760507534,0,0,,0,0,0,7,26.76997997575461,0,28.491826787418614,1,0.0001031820892354,,2025-06-16,"LINESTRING (496216.798 5457979.096, 496216.211 5457933.029)",-1.0566978441507719e-15,0.4158508765948297,-3.364136263006617e-15,-1.8404964818665335,0.030042918454935622,0.0,2
1400 PENTICTON ST,49.27205964567425,-123.05205091715472,,,,,43.842981760507534,0,0,,0,0,0,7,22.44337528617866,0,28.491826787418614,1,1.086377678805874e-06,,2025-06-16,"LINESTRING (496213.934 5457727.277, 496213.353 5457675.484)",-1.0566978441507719e-15,-0.41860085719002427,-3.364136263006617e-15,-1.8405047270501889,0.030042918454935622,0.0,2
1500 PENTICTON ST,49.27066236779105,-123.0520724794976,2021.0,1ST AVE,NANAIMO ST,RENFREW ST,50.0,0,0,False,1,0,0,6,29.45072428322419,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (496212.26 5457571.949, 496211.676 5457520.142)",0.9156532848244208,0.9328733216061196,-3.364136263006617e-15,0.0,0.02575107296137339,0.0,0
1800 PENTICTON ST,49.268258056849305,-123.05210958545126,2021.0,1ST AVE,NANAIMO ST,RENFREW ST,50.0,0,0,False,0,1,0,7,28.98383023763564,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (496209.353 5457303.877, 496208.816 5457253.641)",0.9156532848244208,0.8428256806062725,-3.364136263006617e-15,0.0,0.030042918454935622,0.0,0
6000 ST. GEORGE ST,49.22946297538216,-123.09396839720446,,,,,43.842981760507534,0,0,,0,0,0,7,32.36912216765576,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (493159.161 5452993.997, 493157.926 5452943.702)",-1.0566978441507719e-15,1.4957308852761333,-3.364136263006617e-15,0.0,0.030042918454935622,0.0,0
7100-7200 DUMFRIES ST,49.21906411489158,-123.07548538354877,2021.0,KNIGHT ST,N END OF SE MARINE DR OVERPASS BR DECK,NB STOP BAR AT 49TH AVE,50.0,0,0,False,0,0,1,9,27.848085022159225,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (494503.726 5451866.854, 494502.4 5451755.757)",0.9156532848244208,0.6237798855338703,-3.364136263006617e-15,0.0,0.03862660944206009,0.0,0
1200 E 53RD AV,49.22183892017364,-123.08052348743624,,,,,43.842981760507534,0,0,,0,0,0,9,31.198687798885633,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (494111.677 5452120.716, 494161.344 5452119.599)",-1.0566978441507719e-15,1.2699947576713397,-3.364136263006617e-15,0.0,0.03862660944206009,0.0,0
1100 E 53RD AV,49.22187205865497,-123.08260650047276,,,,,43.842981760507534,0,0,,0,0,0,7,26.720725518493264,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (493959.76 5452124.643, 494009.911 5452123.367)",-1.0566978441507719e-15,0.40635140294118527,-3.364136263006617e-15,0.0,0.030042918454935622,0.0,0
6900 ROSS ST,49.22087155505664,-123.08292991534648,,,,,43.842981760507534,0,0,,0,0,0,10,16.787789889678038,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (493957.749 5452049.419, 493962.687 5452046.214, 493961.038 5451984.061, 493955.713 5451974.144)",-1.0566978441507719e-15,-1.5093667991417923,-3.364136263006617e-15,0.0,0.04291845493562232,0.0,4
700-1000 E 53RD AV,49.22198878867644,-123.09039805896894,,,,,43.842981760507534,0,0,,0,0,0,10,21.928329241752618,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (493383.861 5452138.414, 493451.124 5452136.847)",-1.0566978441507719e-15,-0.5179353459141295,-3.364136263006617e-15,0.0,0.04291845493562232,0.0,4
300 E 53RD AV,49.221877171447474,-123.09794513143302,,,,,43.842981760507534,0,0,,0,0,0,5,25.25775588677872,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (492843.484 5452126.746, 492892.36 5452125.066)",-1.0566978441507719e-15,0.12419538609961926,-3.364136263006617e-15,0.0,0.02145922746781116,0.0,0
6700-6800 INVERNESS ST,49.22263615966039,-123.08015237799518,,,,,43.842981760507534,0,0,,0,0,0,8,28.954468157010375,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (494164.728 5452250.88, 494162.527 5452166.635)",-1.0566978441507719e-15,0.8371627553234718,-3.364136263006617e-15,0.0,0.034334763948497854,0.0,0
1300 E 53RD AV,49.22181124543202,-123.0784592863637,2021.0,KNIGHT ST,N END OF SE MARINE DR OVERPASS BR DECK,NB STOP BAR AT 49TH AVE,50.0,0,1,False,0,0,0,11,31.46969605929378,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (494261.642 5452117.448, 494311.991 5452116.398)",0.9156532848244208,1.3222628359897592,-3.364136263006617e-15,0.0,0.047210300429184546,0.0,0
1300 E 53RD AV,49.22180215528185,-123.07776820566944,2021.0,KNIGHT ST,N END OF SE MARINE DR OVERPASS BR DECK,NB STOP BAR AT 49TH AVE,50.0,0,1,False,0,0,0,15,23.20447724555303,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (494311.991 5452116.398, 494362.285 5452115.323)",0.9156532848244208,-0.2718107307157616,-3.364136263006617e-15,0.0,0.06437768240343347,0.0,4
1400 E 53RD AV,49.221793765968826,-123.07707886354078,2021.0,KNIGHT ST,N END OF SE MARINE DR OVERPASS BR DECK,NB STOP BAR AT 49TH AVE,50.0,0,1,False,0,0,0,13,19.469814042431786,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (494362.285 5452115.323, 494412.381 5452114.43)",0.9156532848244208,-0.9920975164383687,-3.364136263006617e-15,0.0,0.055793991416309016,0.0,4
1400 E 53RD AV,49.2217779451272,-123.07570224828468,2021.0,KNIGHT ST,N END OF SE MARINE DR OVERPASS BR DECK,NB STOP BAR AT 49TH AVE,50.0,0,1,False,0,0,0,5,22.327306485583357,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (494462.53 5452113.507, 494512.615 5452112.526)",0.9156532848244208,-0.44098649647165983,-3.364136263006617e-15,0.0,0.02145922746781116,0.0,4
800 W 57TH AV,49.21915826122474,-123.12499025266528,,,,,43.842981760507534,0,0,,0,0,0,16,16.52298707648214,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (490982.787 5451824.762, 490813.366 5451828.334)",-1.0566978441507719e-15,-1.5604380622767846,-3.364136263006617e-15,0.0,0.06866952789699571,0.0,4
7200 LAUREL ST,49.2197139867734,-123.12613586850355,,,,,43.842981760507534,0,0,,0,0,0,7,19.51926851780896,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (490816.143 5451948.597, 490813.366 5451828.334)",-1.0566978441507719e-15,-0.9825594662390221,-3.364136263006617e-15,0.0,0.030042918454935622,0.0,4
1000-1200 W 58TH AV,49.218210000513615,-123.12966561566184,2021.0,OAK ST,NB STOP BAR AT PARK DR,49TH AVE,50.0,1,0,False,0,0,0,12,22.76879803258782,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (490619.621 5451720.69, 490495.241 5451722.716)",0.9156532848244208,-0.3558381149389482,-3.364136263006617e-15,0.0,0.05150214592274678,0.0,4
