HBLOCK,latitude,longitude,pavement_Year,pavement_Road Name,pavement_From Street,pavement_To Street,pavement_length_(m),pavement_FAIR,pavement_GOOD,pavement_NO DATA,pavement_POOR,pavement_VERY GOOD,pavement_VERY POOR,streetlight_count,avg_distance_to_streetlight_meters,curb_ramp_count,avg_distance_to_curb_ramp_meters,under_construction,construction_distance,construction_location,construction_completion,geometry_text
2700 W 1ST AV,49.271038748109646,-123.16783781609736,,,,,,,,,,,,14,22.383415596287133,0,,False,,,,"LINESTRING (487818.505 5457599.449, 487762.836 5457600.821)"
2000 COLLINGWOOD ST,49.268128671405265,-123.18171130079389,,,,,,,,,,,,16,23.641407027401222,0,,False,,,,"LINESTRING (486781.925 5457326.775, 486779.414 5457231.132)"
1600 COLLINGWOOD ST,49.271833119900464,-123.18157392451806,,,,,,,,,,,,7,21.580437607844683,0,,False,,,,"LINESTRING (486791.963 5457703.021, 486791.342 5457678.488)"
1900 DUNBAR ST,49.269260121196396,-123.18360500189723,,,,,,,,,,,,8,31.236393666670672,0,,False,,,,"LINESTRING (486643.876 5457429.895, 486642.544 5457380.245)"
1700 ALMA ST,49.27108923050112,-123.18561036183239,,,,,,,,,,,,7,22.255117067625594,0,,False,,,,"LINESTRING (486498.551 5457634.632, 486497.098 5457582.906)"
1500 ALMA ST,49.27257843371946,-123.18555513179747,,,,,,,,,,,,13,19.502456022382006,0,,False,,,,"LINESTRING (486503.147 5457808.799, 486501.35 5457739.83)"
1700 HIGHBURY ST,49.270664648652726,-123.18753748421764,,,,,,,,,,,,4,25.308409455134797,0,,False,,,,"LINESTRING (486358.234 5457586.713, 486356.805 5457537.115)"
1600 HIGHBURY ST,49.27205938107491,-123.18748212647439,,,,,,,,,,,,6,20.80610500032807,0,,False,,,,"LINESTRING (486362.705 5457743.66, 486361.157 5457690.254)"
900 W 10TH AV,49.2624107033306,-123.12479776121616,2021.0,OAK ST,12TH AVE,BROADWAY AVE,50.0,False,True,False,False,False,False,15,20.403094584951234,0,,True,0.5955378000082482,Various Locations,2027-12-02,"LINESTRING (490961.602 5456633.8, 490878.452 5456635.986)"
800 W 16TH AV,49.25706118971553,-123.12288045511934,,,,,,,,,,,,7,16.75906939832276,0,,False,,,,"LINESTRING (491120.381 5456037.996, 490996.737 5456041.92)"
8000 HEATHER ST,49.21259945951924,-123.12405289500575,,,,,,,,,,,,7,18.619056174212684,0,,False,,,,"LINESTRING (490965.816 5451124.924, 490964.465 5451069.67)"
5800-5900 LINCOLN ST,49.22945689831177,-123.0264197938847,,,,,,,,,,,,9,27.999250712692366,0,,False,,,,"LINESTRING (498076.172 5452988.538, 498076.792 5452939.984)"
5800-5900 BATTISON ST,49.23026447377644,-123.03057910821339,,,,,,,,,,,,6,19.278847054035225,0,,False,,,,"LINESTRING (497772.778 5453116.116, 497774.613 5452992.19)"
5900 LATTA ST,49.229898604467934,-123.03453933610257,,,,,,,,,,,,3,18.16074443343858,0,,False,,,,"LINESTRING (497485.327 5453029.932, 497485.38 5452997.275)"
3100 DIEPPE DRIVE,49.25703379915562,-123.02757461262578,2021.0,GRANDVIEW HWY,RUPERT ST,BOUNDARY RD,50.0,False,False,False,True,False,False,8,28.93843010643278,0,,False,,,,"LINESTRING (497977.954 5456045.644, 498009.09 5456014.384)"
3200-3300 DIEPPE DRIVE,49.25534646312187,-123.0250050879635,2021.0,BOUNDARY RD,KINCAID ST,GRANDVIEW HWY,50.0,True,False,False,False,False,False,9,31.715103982455805,0,,False,,,,"LINESTRING (498164.001 5455858.855, 498196.864 5455825.88)"
2200-2300 SW MARINE DRIVE,49.222314109441086,-123.1601670263024,2021.0,SW MARINE DR,MARINE CRES,62ND AVE,50.0,False,False,False,False,True,False,11,14.579128843565861,0,,False,,,,"LINESTRING (488437.256 5452131.521, 488436.281 5452132.836, 488435.246 5452134.182, 488434.188 5452135.51, 488433.108 5452136.82, 488432.003 5452138.11, 488430.877 5452139.38, 488429.73 5452140.631, 488428.56 5452141.862, 488427.369 5452143.072, 488426.158 5452144.261, 488424.925 5452145.429, 488423.673 5452146.575, 488422.401 5452147.699, 488421.109 5452148.8, 488419.798 5452149.879, 488418.469 5452150.935, 488417.121 5452151.968, 488415.756 5452152.976, 488414.373 5452153.96, 488412.973 5452154.921, 488411.557 5452155.857, 488397.529 5452164.917, 488372.921 5452180.794, 488368.781 5452183.483, 488359.711 5452188.103, 488350.209 5452191.751, 488340.377 5452194.385, 488330.323 5452195.977, 488320.158 5452196.51, 488309.993 5452195.976, 488303.163 5452194.907, 488302.289 5452194.715, 488300.628 5452194.372, 488298.96 5452194.059, 488297.288 5452193.775, 488295.611 5452193.52, 488293.929 5452193.294, 488292.244 5452193.098, 488290.556 5452192.931, 488288.865 5452192.794, 488287.172 5452192.686, 488285.478 5452192.608, 488283.782 5452192.559, 488282.086 5452192.54, 488280.389 5452192.551, 488278.693 5452192.591, 488276.998 5452192.661, 488275.304 5452192.76, 488273.612 5452192.889, 488271.923 5452193.048, 488270.237 5452193.235, 488268.555 5452193.453, 488266.876 5452193.699, 488265.203 5452193.975, 488263.534 5452194.28, 488261.871 5452194.614, 488260.213 5452194.977, 488258.563 5452195.369, 488256.919 5452195.79, 488255.284 5452196.238, 488253.656 5452196.716, 488252.037 5452197.222, 488250.427 5452197.756, 488248.826 5452198.318, 488247.236 5452198.909, 488245.655 5452199.526, 488244.086 5452200.172, 488242.528 5452200.844, 488240.983 5452201.544, 488239.45 5452202.27, 488237.93 5452203.024, 488236.423 5452203.803, 488234.93 5452204.609, 488233.452 5452205.441, 488231.988 5452206.298)"
2400 W 49TH AV,49.22726148657811,-123.16339224167339,,,,,,,,,,,,7,25.629644871498567,0,,False,,,,"LINESTRING (488129.909 5452732.271, 488077.189 5452733.145)"
500 W 50TH AV,49.22521738420469,-123.11697938087335,2021.0,CAMBIE ST,SW MARINE DR,49TH AVE,50.0,False,False,False,False,True,False,10,23.767670799810922,0,,False,,,,"LINESTRING (491515.306 5452497.41, 491449.65 5452500.999)"
6500 TISDALL ST,49.22604415310945,-123.12086796704632,,,,,,,,,,,,7,24.12504544545974,0,,False,,,,"LINESTRING (491200.09 5452617.447, 491198.887 5452565.675)"
600 W 52ND AV,49.22353158807683,-123.11851719328678,2021.0,CAMBIE ST,SW MARINE DR,49TH AVE,50.0,False,False,False,True,False,False,9,27.897630417007587,0,,False,,,,"LINESTRING (491395.045 5452311.306, 491345.381 5452312.633)"
900 W 16TH AV,49.25711299667123,-123.12551098713058,2021.0,OAK ST,NB STOP BAR AT 16TH AVE,12TH AVE,50.0,False,False,False,True,False,False,17,30.030451009820897,0,,False,,,,"LINESTRING (490948.7 5456043.445, 490785.614 5456048.619)"
800 W 17TH AV,49.25616008577671,-123.122913351004,,,,,,,,,,,,6,19.71783580843748,0,,False,,,,"LINESTRING (491117.828 5455937.928, 490994.177 5455941.644)"
600 W 17TH AV,49.256096321330475,-123.11978306159776,,,,,,,,,,,,7,27.29125537732535,0,,False,,,,"LINESTRING (491307.919 5455931.574, 491259.625 5455933.089)"
900 W 19TH AV,49.25442517428823,-123.12696975708377,2021.0,OAK ST,DOUGLAS CRES/ 19TH AVE,NB STOP BAR AT 16TH AVE,2.0,False,False,False,False,True,False,16,24.509241801403554,0,,False,,,,"LINESTRING (490787.213 5455746.621, 490733.802 5455748.185)"
800 W 23RD AV,49.25075991636222,-123.12430718583533,,,,,,,,,,,,7,31.250531392689748,0,,False,,,,"LINESTRING (490978.346 5455338.868, 490928.836 5455340.36)"
700 W 23RD AV,49.250708003692814,-123.12162378058474,,,,,,,,,,,,9,29.633956553546177,1,27.940242278275235,False,,,,"LINESTRING (491195.435 5455331.933, 491102.296 5455335.118)"
700 W 23RD AV,49.25068766769899,-123.12064916813637,,,,,,,,,,,,5,23.05370463253912,1,21.477478993560876,False,,,,"LINESTRING (491244.143 5455330.369, 491195.435 5455331.933)"
2800 LAKEWOOD DRIVE,49.25882449927633,-123.0620907164411,,,,,,,,,,,,9,31.980851454912756,0,,False,,,,"LINESTRING (495482.447 5456255.726, 495481.767 5456205.425)"
2800 SEMLIN DRIVE,49.25883898287523,-123.06402489729811,,,,,,,,,,,,6,26.207225988482904,0,,False,,,,"LINESTRING (495341.701 5456257.481, 495341.043 5456207.125)"
2100 E 13TH AV,49.258591128382434,-123.06112837736998,,,,,,,,,,,,11,29.473639123692536,0,,False,,,,"LINESTRING (495481.767 5456205.425, 495622.45 5456203.725)"
2000 E 20TH AV,49.252503038306756,-123.06372431225903,,,,,,,,,,,,9,18.254265883057023,1,45.43717524926968,False,,,,"LINESTRING (495321.749 5455545.361, 495403.551 5455510.472)"
2100 E 20TH AV,49.25188496754228,-123.06151064028887,,,,,,,,,,,,7,23.591719176798655,0,,False,,,,"LINESTRING (495503.794 5455467.566, 495543.581 5455450.578)"
3500 GLADSTONE ST,49.251029516323754,-123.05978905715394,,,,,,,,,,,,17,30.94832833254327,0,,False,,,,"LINESTRING (495683.598 5455445.603, 495614.195 5455282.139)"
900 W 70TH AV,49.208434255559716,-123.12782906234213,2021.0,70TH AVE,OAK ST,HEATHER ST,50.0,True,False,False,False,False,False,15,23.132597259488673,0,,False,,,,"LINESTRING (490714.54 5450634.079, 490664.135 5450635.345)"
8000-8100 HEATHER ST,49.21185394194401,-123.12407955407346,,,,,,,,,,,,11,27.035593353545483,0,,False,,,,"LINESTRING (490964.465 5451069.67, 490961.661 5450959.173)"
8500 HEATHER ST,49.20885224581127,-123.12418355295671,2021.0,70TH AVE,HEATHER ST,EB STOP BAR AT SW MARINE DR,44.0,False,False,False,True,False,False,10,34.025538182193955,0,,False,,,,"LINESTRING (490955.124 5450688.333, 490954.758 5450673.142)"
8000-8200 FREMLIN ST,49.21181673573021,-123.12737024655583,,,,,,,,,,,,16,32.24084090133668,0,,False,,,,"LINESTRING (490726.241 5451136.276, 490720.537 5450885.091)"
8500 LAUREL ST,49.20861098173758,-123.12609856673069,2021.0,70TH AVE,OAK ST,HEATHER ST,50.0,False,True,False,False,False,False,11,30.022637851988485,0,,False,,,,"LINESTRING (490815.953 5450676.752, 490814.875 5450631.542)"
1100 W 67TH AV,49.21075583771506,-123.13189679058418,2021.0,OAK ST,70TH AVE,NB STOP BAR AT PARK DR,50.0,False,False,False,False,False,True,5,24.784441299333675,0,,False,,,,"LINESTRING (490418.632 5450892.685, 490368.382 5450893.933)"
1200 W 70TH AV,49.20853455811452,-123.134491193317,2021.0,70TH AVE,GRANVILLE ST,OAK ST,50.0,False,False,False,True,False,False,12,20.09594747790372,0,,False,,,,"LINESTRING (490211.978 5450646.508, 490196.24 5450646.899)"
1500 W 32ND AV,49.24295807488659,-123.14125148500342,2021.0,GRANVILLE ST,41ST AVE,NB STOP BAR AT KING EDWARD AVE,50.0,False,True,False,False,False,False,3,16.63646990158872,0,,True,97.69592593738027,Granville St - Connaught St to W 32nd Av,2025-06-10,"LINESTRING (489783.276 5454493.182, 489780.695 5454491.506, 489764.409 5454483.207, 489747.345 5454476.657, 489729.69 5454471.926, 489711.637 5454469.067, 489693.384 5454468.111, 489675.131 5454469.066, 489657.078 5454471.925, 489653.266 5454472.946)"
3300-3400 SEAFORTH DRIVE,49.25325147623283,-123.03244712770278,,,,,,,,,,,,13,36.276441310699106,0,,False,,,,"LINESTRING (497595.541 5455599.297, 497627.521 5455599.2, 497638.401 5455601.335, 497647.526 5455607.512, 497678.475 5455638.313)"
3400 MONS DRIVE,49.253120387452505,-123.03066829932365,,,,,,,,,,,,14,32.19678621584694,0,,False,,,,"LINESTRING (497739.864 5455552.545, 497739.908 5455559.575, 497741.795 5455567.158, 497745.028 5455572.495, 497746.096 5455574.082, 497802.969 5455630.742)"
3100 E 16TH AV,49.25558557570095,-123.03778507539822,,,,,,,,,,,,17,32.919424400010506,0,,False,,,,"LINESTRING (497158.747 5455869.456, 497342.199 5455869.217)"
3200 E 19TH AV,49.25315909738253,-123.03418094196022,,,,,,,,,,,,11,25.72945630631497,0,,False,,,,"LINESTRING (497484.852 5455599.55, 497540.378 5455599.368)"
3000 E 19TH AV,49.253167440880844,-123.04032519374925,,,,,,,,,,,,19,35.73804382085434,0,,False,,,,"LINESTRING (496973.066 5455600.83, 497157.917 5455600.385)"
3300 E 22ND AV,49.25060041074406,-123.03207525167954,,,,,,,,,,,,12,23.109716139536363,0,,False,,,,"LINESTRING (497592.199 5455314.953, 497729.343 5455314.923, 497739.256 5455315.093)"
3500 E 22ND AV,49.250643540599974,-123.02738523955605,,,,,,,,,,,,9,15.313234796194195,0,,False,,,,"LINESTRING (497923.777 5455318.253, 498090.312 5455320.954)"
1100 DENMAN ST,49.28758922291331,-123.14130224379102,,,,,,,,,,,,12,29.95798348570929,0,,False,,,,"LINESTRING (489726.206 5459437.904, 489722.662 5459434.326)"
1000 W 52ND AV,49.22393524775221,-123.12988390769074,2021.0,OAK ST,NB STOP BAR AT PARK DR,49TH AVE,50.0,False,False,False,True,False,False,7,27.444767657847688,0,,False,,,,"LINESTRING (490596.302 5452356.934, 490488.952 5452359.472)"
800 W 52ND AV,49.22386285363348,-123.12484780699874,,,,,,,,,,,,8,24.67571493395213,0,,False,,,,"LINESTRING (490937.938 5452348.861, 490880.687 5452350.214)"
1000 W 51ST AV,49.22482012323581,-123.12985419270038,2021.0,OAK ST,NB STOP BAR AT PARK DR,49TH AVE,50.0,True,False,False,False,False,False,9,31.1698145481685,0,,False,,,,"LINESTRING (490598.58 5452455.312, 490491.339 5452457.829)"
700 W 48TH AV,49.22729776832863,-123.12275776057396,,,,,,,,,,,,4,22.941077131420826,0,,False,,,,"LINESTRING (491086.923 5452729.801, 491037.311 5452732.492)"
6500-6700 FREMLIN ST,49.224925071495534,-123.12677855588116,2021.0,OAK ST,NB STOP BAR AT PARK DR,49TH AVE,16.0,False,False,False,False,False,True,12,17.599887020243226,0,,False,,,,"LINESTRING (490771.619 5452582.797, 490766.23 5452352.918)"
1300 RUPERT ST,49.272762423204725,-123.03364941626103,,,,,,,,,,,,7,19.134818982165907,0,,True,0.0,,2025-06-16,"LINESTRING (497552.678 5457833.054, 497551.851 5457724.446)"
1800 RUPERT ST,49.268234139062834,-123.03371278431466,2021.0,1ST AVE,EB STOP BAR AT RUPERT ST,BOUNDARY RD,43.0,False,False,False,False,True,False,14,31.432900265055206,0,,True,0.0,,2025-06-16,"LINESTRING (497547.777 5457300.733, 497547.084 5457249.948)"
1700 CASSIAR ST,49.26919528826207,-123.03096853505349,2021.0,1ST AVE,EB STOP BAR AT RUPERT ST,BOUNDARY RD,50.0,False,False,False,False,True,False,6,19.365534576315273,0,,True,51.757826903771345,,2025-06-16,"LINESTRING (497747.498 5457411.826, 497746.733 5457352.387)"
1200 SKEENA ST,49.27390668694939,-123.02839174913944,,,,,,,,,,,,8,26.914425695253485,0,,True,0.0,,2025-06-16,"LINESTRING (497934.749 5457928.649, 497934.785 5457882.954)"
1300-1500 BOUNDARY ROAD,49.27266837527951,-123.02362747712615,2021.0,BOUNDARY RD,1ST AVE,PARKER ST,50.0,False,False,False,False,True,False,8,21.79467614969579,0,,False,,,,"LINESTRING (498281.497 5457831.179, 498281.063 5457704.858)"
3100 VINE ST,49.25806735941393,-123.15788475135675,,,,,,,,,,,,7,27.887780451442552,0,,False,,,,"LINESTRING (488512.375 5456182.114, 488511.011 5456130.97)"
2800 YEW ST,49.260330744457505,-123.15543018340597,,,,,,,,,,,,5,27.741691713522993,0,,False,,,,"LINESTRING (488691.505 5456433.369, 488690.123 5456382.217)"
2200 W 15TH AV,49.25827852602028,-123.15669139340555,,,,,,,,,,,,9,25.98650565077177,0,,False,,,,"LINESTRING (488684.775 5456177.561, 488512.375 5456182.114)"
2600 YEW ST,49.262670705881625,-123.15534250390533,2021.0,BROADWAY AVE,EB STOP BAR AT MACDONALD ST,EB STOP BAR AT ARBUTUS ST,50.0,False,False,False,False,False,True,15,29.348753544476406,0,,False,,,,"LINESTRING (488698.403 5456693.513, 488697.053 5456642.315)"
2600 GARDEN DRIVE,49.26060393429776,-123.05818904029134,2021.0,NANAIMO ST,GRANDVIEW HWY,BROADWAY AVE,50.0,False,False,False,False,False,True,5,28.373223883148864,0,,False,,,,"LINESTRING (495766.49 5456453.285, 495765.822 5456403.055)"
2700 GARDEN DRIVE,49.259700140871686,-123.05820634594608,2021.0,NANAIMO ST,GRANDVIEW HWY,BROADWAY AVE,50.0,False,False,False,False,False,True,7,30.86115715714502,0,,False,,,,"LINESTRING (495765.154 5456352.836, 495764.485 5456302.556)"
2800 GARDEN DRIVE,49.25929232578576,-123.05821371385092,2021.0,NANAIMO ST,GRANDVIEW HWY,BROADWAY AVE,50.0,False,False,False,False,False,True,4,24.055401666682094,0,,False,,,,"LINESTRING (495764.485 5456302.556, 495764.012 5456262.163)"
2500 NANAIMO ST,49.261709617628306,-123.05660190806918,2021.0,BROADWAY AVE,EB STOP BAR AT NANAIMO ST,RENFREW ST,39.0,False,False,False,False,False,True,25,26.13579812122677,0,,False,,,,"LINESTRING (495881.825 5456599.884, 495881.631 5456502.119)"
1100-1200 E 62ND AV,49.2137985627011,-123.08163982698238,,,,,,,,,,,,14,28.98923938705277,0,,False,,,,"LINESTRING (493944.32 5451227.717, 494164.195 5451225.09)"
7500 INVERNESS ST,49.216188963233236,-123.08009415357901,,,,,,,,,,,,9,30.0594136625983,0,,False,,,,"LINESTRING (494167.324 5451516.394, 494166.893 5451467.649)"
7300 ROSS ST,49.21751329842442,-123.08310446468981,,,,,,,,,,,,7,29.822081865222874,0,,False,,,,"LINESTRING (493948.423 5451663.681, 493947.663 5451615.286)"
800-900 E 58TH AV,49.2173398681836,-123.08664823861787,,,,,,,,,,,,15,31.302439906409145,0,,False,,,,"LINESTRING (493604.018 5451622.299, 493775.884 5451618.688)"
200 E 23RD AV,49.25026254273673,-123.10068121435714,,,,,,,,,,,,10,26.066954982315217,0,,False,,,,"LINESTRING (492649.474 5455280.231, 492662.503 5455282.319, 492696.352 5455281.586)"
3100 COLUMBIA ST,49.25745200742921,-123.10967056174218,,,,,,,,,,,,6,21.464169067404242,0,,False,,,,"LINESTRING (492020.39 5456102.668, 492019.299 5456061.186)"
3300 COLUMBIA ST,49.25550687726517,-123.10975568755629,,,,,,,,,,,,4,16.342100827441946,0,,False,,,,"LINESTRING (492014.18 5455893.191, 492012.493 5455838.2)"
3400 COLUMBIA ST,49.254087195781636,-123.10981922288131,,,,,,,,,,,,9,25.66573645064374,0,,False,,,,"LINESTRING (492009.241 5455733, 492007.727 5455682.752)"
3600 RUMBLE AV,49.21480489968696,-123.02459280111619,2021.0,BOUNDARY RD,RUMBLE ST,IMPERIAL ST/ E 49TH AVE,4.0,True,False,False,False,False,False,16,21.325906401266526,0,,False,,,,"LINESTRING (498136.717 5451335.266, 498281.22 5451335.455)"
7200-7400 KERR ST,49.217474419422075,-123.04141862180022,,,,,,,,,,,,8,26.007776042812722,0,,False,,,,"LINESTRING (496984.712 5451663.312, 496982.786 5451602.015)"
3100 PARKER ST,49.27537488265949,-123.03855483141817,,,,,,,,,,,,7,28.579941796686217,0,,True,2.4459476961204216,,2025-06-16,"LINESTRING (497172.998 5458069.413, 497218.165 5458069.285)"
3100 PARKER ST,49.27537422634853,-123.03727905438458,,,,,,,,,,,,7,28.316731932503476,0,,True,63.90508495186813,,2025-06-16,"LINESTRING (497264.982 5458069.253, 497311.777 5458069.206)"
3600 WILLIAM ST,49.27411098476129,-123.0251997571016,2021.0,BOUNDARY RD,1ST AVE,PARKER ST,50.0,False,False,False,False,True,False,15,32.30625771600997,0,,True,0.00010318108521197636,,2025-06-16,"LINESTRING (498101.367 5457928.567, 498232.557 5457928.296)"
3400 WILLIAM ST,49.27411543040849,-123.0291189900264,,,,,,,,,,,,9,23.195466713204382,0,,True,0.00010317885519235277,,2025-06-16,"LINESTRING (497829.003 5457929.407, 497934.749 5457928.649)"
3000 GRANT ST,49.27134879663601,-123.04018994445457,,,,,,,,,,,,8,20.60055743239419,0,,False,,,,"LINESTRING (496984.515 5457622.034, 497168.301 5457621.625)"
3000 GRAVELEY ST,49.27041620580461,-123.04020504341385,2021.0,1ST AVE,RENFREW ST,EB STOP BAR AT RUPERT ST,50.0,False,True,False,False,False,False,12,29.28719741643519,0,,False,,,,"LINESTRING (496983.455 5457518.062, 497167.054 5457518.245)"
3200 GRAVELEY ST,49.27041013698424,-123.03405733867106,2021.0,1ST AVE,RENFREW ST,EB STOP BAR AT RUPERT ST,50.0,False,False,False,False,False,True,15,27.339779724957047,0,,False,,,,"LINESTRING (497494.931 5457517.324, 497550.016 5457517.193)"
3600 GRAVELEY ST,49.27031813415398,-123.0261431089849,2021.0,1ST AVE,EB STOP BAR AT RUPERT ST,BOUNDARY RD,39.0,True,False,False,False,False,False,6,17.672042226718023,0,,True,1.9097555548882763e-05,,2025-06-16,"LINESTRING (498043.774 5457507.115, 498152.619 5457506.488)"
2700 W 6TH AV,49.26662545815192,-123.16739837237895,,,,,,,,,,,,12,32.440882830184385,0,,False,,,,"LINESTRING (487853.803 5457108.621, 487789.3 5457110.253)"
2700 W 8TH AV,49.26494928293641,-123.16745788109324,2021.0,BROADWAY AVE,EB STOP BAR AT BLENHEIM ST,EB STOP BAR AT MACDONALD ST,15.0,False,True,False,False,False,False,19,22.697068727897854,0,,False,,,,"LINESTRING (487887.75 5456921.369, 487745.869 5456924.843)"
1700 MACDONALD ST,49.270598426288714,-123.1682357287396,,,,,,,,,,,,17,20.513075318084155,0,,False,,,,"LINESTRING (487762.836 5457600.821, 487760.395 5457501.676)"
1800 MACDONALD ST,49.269936540261,-123.16825824916728,,,,,,,,,,,,9,30.70673583192664,0,,False,,,,"LINESTRING (487760.395 5457501.676, 487759.232 5457453.664)"
3100-3200 NANAIMO ST,49.25660475293613,-123.0566137985508,2021.0,GRANDVIEW HWY,NANAIMO ST,RENFREW ST,50.0,False,False,False,False,True,False,10,27.597543940599543,0,,False,,,,"LINESTRING (495880.468 5455999.618, 495880.408 5455967.368)"
3500 WALKER ST,49.25066212658422,-123.05870567528598,,,,,,,,,,,,9,21.593020523830813,1,43.427641389416706,False,,,,"LINESTRING (495765.029 5455410.985, 495690.385 5455234.948)"
3600 NANAIMO ST,49.251938884393496,-123.05663007106426,,,,,,,,,,,,21,18.66257750024326,0,,False,,,,"LINESTRING (495879.06 5455511.389, 495878.671 5455418.188)"
3700 NANAIMO ST,49.251077131353526,-123.05663344130662,,,,,,,,,,,,23,21.89211652245204,0,,False,,,,"LINESTRING (495878.671 5455418.188, 495878.426 5455319.787)"
3200 ONTARIO ST,49.256404765450256,-123.10493533053209,,,,,,,,,,,,17,22.594311166457572,0,,False,,,,"LINESTRING (492365.431 5455992.434, 492363.051 5455937.598)"
3200 QUEBEC ST,49.256394610788604,-123.10324191605362,,,,,,,,,,,,6,27.132625402663226,0,,False,,,,"LINESTRING (492488.213 5455988.862, 492486.713 5455938.573)"
3600 MAIN ST,49.252618075089075,-123.10092643886765,,,,,,,,,,,,19,32.014809589383226,0,,False,,,,"LINESTRING (492655.604 5455553.264, 492655.179 5455534.04)"
